Time,COP X,COP Y
25.913,4.684005,-2.696263
25.93015,4.683647,-2.711561
25.94617,4.651875,-2.71319
25.96303,4.57954,-2.710724
25.97927,4.57954,-2.710724
25.99596,4.458882,-2.712783
26.01291,4.468112,-2.686984
26.02897,4.371032,-2.671466
26.04578,4.32616,-2.683975
26.06277,4.266067,-2.700489
26.07873,4.266067,-2.700489
26.09566,4.141208,-2.731076
26.1118,4.130096,-2.725015
26.12857,4.019377,-2.723225
26.14493,4.019521,-2.717245
26.16167,3.972892,-2.746848
26.17846,3.972892,-2.746848
26.19539,3.987202,-2.757683
26.2112,3.987202,-2.757683
26.22833,3.978834,-2.785478
26.24435,3.958437,-2.79688
26.26151,3.958437,-2.79688
26.27747,3.958437,-2.79688
26.29415,3.964125,-2.810445
26.3111,3.964125,-2.810445
26.32717,3.952397,-2.890129
26.34377,3.952397,-2.890129
26.36078,3.963874,-2.965959
26.37687,3.963874,-2.965959
26.3937,3.927267,-2.970812
26.41062,3.944119,-3.007315
26.42657,3.944119,-3.007315
26.44348,3.900521,-3.056444
26.46038,3.883887,-3.062994
26.47639,3.883887,-3.062994
26.49335,3.882429,-3.135839
26.50941,3.880944,-3.167429
26.52597,3.873281,-3.185303
26.54253,3.919884,-3.193821
26.5594,3.919884,-3.193821
26.57635,4.072136,-3.197218
26.59226,4.071688,-3.215715
26.60921,4.079891,-3.238513
26.62537,4.173995,-3.234717
26.64207,4.306627,-3.268278
26.65911,4.306627,-3.268278
26.67507,4.470917,-3.238204
26.69196,4.569762,-3.249253
26.70881,4.664371,-3.263499
26.72485,4.800951,-3.242208
26.74168,5.002985,-3.193293
26.7579,5.002985,-3.193293
26.77461,5.413664,-3.037642
26.79155,5.644854,-2.93086
26.80762,5.801967,-2.829898
26.82446,6.005567,-2.729093
26.84143,6.173825,-2.623349
26.85736,6.173825,-2.623349
26.87387,6.511415,-2.436749
26.89043,6.620994,-2.357973
26.90719,6.720344,-2.291206
26.92419,6.769137,-2.271168
26.94015,6.761642,-2.214245
26.95711,6.761642,-2.214245
26.97401,6.763029,-2.089702
26.98983,6.691411,-2.023813
27.0064,6.660881,-1.988027
27.02305,6.58747,-1.894469
27.03953,6.58747,-1.894469
27.0561,6.226517,-1.784541
27.07289,5.750222,-1.676869
27.08923,5.384358,-1.684247
27.10582,5.384358,-1.684247
27.12265,5.016542,-1.726631
27.13961,5.016542,-1.726631
27.15558,3.352391,-1.980241
27.17207,3.352391,-1.980241
27.18863,2.578663,-2.090338
27.20539,0.6686096,-2.502388
27.22261,0.6686096,-2.502388
27.23845,0.6686096,-2.502388
27.2549,-3.042792,-3.773498
27.27147,-3.042792,-3.773498
27.28821,-5.419483,-4.660287
27.30538,-5.419483,-4.660287
27.32132,-7.252254,-5.29386
27.33809,-7.252254,-5.29386
27.35431,-8.56232,-5.757099
27.37095,-9.027611,-5.951802
27.38792,-9.400238,-6.080112
27.40491,-9.750872,-6.226217
27.42057,-9.987224,-6.305329
27.43713,-9.987224,-6.305329
27.45387,-10.42171,-6.474972
27.47026,-10.57322,-6.504872
27.48765,-10.74923,-6.527992
27.50361,-10.90092,-6.51421
27.52065,-11.03979,-6.539481
27.53725,-11.03979,-6.539481
27.55322,-11.12904,-6.572266
27.56996,-11.12904,-6.572266
27.58701,-11.16492,-6.581207
27.60283,-11.10936,-6.60371
27.61937,-11.10936,-6.60371
27.63593,-10.94489,-6.651445
27.65284,-10.83613,-6.661845
27.66968,-10.73319,-6.671154
27.68563,-10.61281,-6.666772
27.7022,-10.56053,-6.680636
27.71877,-10.56053,-6.680636
27.73553,-10.36977,-6.698262
27.75247,-10.28324,-6.730567
27.76847,-10.22135,-6.755387
27.78531,-10.16795,-6.77094
27.8016,-9.995945,-6.804902
27.81826,-9.995945,-6.804902
27.83535,-9.90362,-6.803353
27.8513,-9.832699,-6.826964
27.86809,-9.760148,-6.84995
27.88443,-9.629943,-6.877277
27.90103,-9.629943,-6.877277
27.91799,-9.629943,-6.877277
27.93495,-9.419072,-6.927096
27.95092,-9.308187,-6.936324
27.96727,-9.172167,-6.929787
27.98388,-9.014696,-6.935127
28.00041,-8.65318,-6.947562
28.01697,-8.65318,-6.947562
28.03354,-8.474264,-6.953905
28.0501,-8.086438,-6.968176
28.06667,-8.086438,-6.968176
28.08323,-7.569223,-6.924064
28.0998,-7.569223,-6.924064
28.11637,-7.296511,-6.921847
28.13324,-6.660603,-6.90135
28.15025,-6.330529,-6.888992
28.16614,-5.951823,-6.917384
28.18323,-5.573802,-6.910501
28.1992,-5.573802,-6.910501
28.21596,-4.794613,-6.894073
28.23307,-4.381924,-6.874677
28.24893,-3.981753,-6.81542
28.26586,-3.981753,-6.81542
28.28203,-3.55591,-6.795732
28.29877,-3.55591,-6.795732
28.31576,-2.314242,-6.648816
28.33173,-1.908846,-6.560504
28.34867,-1.451938,-6.51283
28.36562,-0.9980783,-6.487489
28.38143,-0.579302,-6.397622
28.398,-0.579302,-6.397622
28.41457,0.2313121,-6.23597
28.43144,0.5812715,-6.163832
28.4486,0.9949439,-6.024744
28.46452,1.369365,-5.938944
28.48083,1.766127,-5.782015
28.49749,1.766127,-5.782015
28.51423,2.526752,-5.537683
28.53053,2.863525,-5.418822
28.5471,3.236509,-5.278942
28.56368,3.711385,-5.12934
28.58023,4.081045,-4.973642
28.59709,4.081045,-4.973642
28.61391,4.897846,-4.63722
28.62993,5.310085,-4.490974
28.64683,6.050664,-4.203967
28.6638,6.050664,-4.203967
28.67976,6.050664,-4.203967
28.69673,6.759175,-3.984698
28.71276,7.090462,-3.852536
28.72965,7.673194,-3.659515
28.74659,7.673194,-3.659515
28.76255,7.952588,-3.595207
28.7795,7.952588,-3.595207
28.79646,8.408442,-3.48341
28.8124,8.831537,-3.379267
28.82937,9.095028,-3.315033
28.84534,9.095028,-3.315033
28.86225,9.553247,-3.187788
28.87844,9.553247,-3.187788
28.89515,9.822661,-3.15022
28.91157,9.822661,-3.15022
28.9282,9.98731,-3.120717
28.9447,10.1677,-3.076055
28.96127,10.25701,-3.042578
28.97817,10.25701,-3.042578
28.99487,10.33978,-2.994394
29.01097,10.39878,-2.975179
29.02753,10.46943,-2.933278
29.04411,10.46943,-2.933278
29.06073,10.53464,-2.925555
29.07772,10.53464,-2.925555
29.09472,10.51262,-2.910797
29.11037,10.53467,-2.904625
29.12693,10.53467,-2.904625
29.14355,10.48144,-2.861448
29.16006,10.45004,-2.816783
29.17663,10.45004,-2.816783
29.1936,10.39488,-2.75179
29.20977,10.38301,-2.718072
29.22641,10.3284,-2.667864
29.2429,10.33382,-2.645035
29.25957,10.33382,-2.645035
29.27647,10.23677,-2.584941
29.2926,10.23815,-2.521694
29.30943,10.12565,-2.491443
29.3264,10.12158,-2.460622
29.34262,10.04745,-2.444543
29.35956,10.04745,-2.444543
29.37547,9.94953,-2.353328
29.392,9.930736,-2.325436
29.40857,9.857896,-2.295024
29.4254,9.704267,-2.284743
29.44232,9.589964,-2.267401
29.45827,9.589964,-2.267401
29.47486,9.307453,-2.215337
29.4917,9.191715,-2.209502
29.50872,9.035041,-2.212955
29.52461,8.917489,-2.203075
29.5411,8.802037,-2.186816
29.55789,8.802037,-2.186816
29.57482,8.410779,-2.18194
29.59084,8.410779,-2.18194
29.60777,8.247688,-2.153969
29.62483,7.679972,-2.099905
29.64067,7.679972,-2.099905
29.65761,7.679972,-2.099905
29.67366,6.834963,-1.998723
29.69052,6.003338,-1.94128
29.70761,5.227551,-1.973298
29.7234,5.227551,-1.973298
29.74039,3.792917,-2.26264
29.75656,3.792917,-2.26264
29.77303,2.690467,-2.531915
29.79026,1.67492,-2.641159
29.80617,1.67492,-2.641159
29.82273,0.4882949,-2.660301
29.84009,-0.03100225,-2.724809
29.85587,-0.03100225,-2.724809
29.87244,-0.7716926,-2.726
29.889,-0.8789026,-2.734711
29.90557,-0.8990285,-2.731127
29.92213,-0.8460051,-2.721549
29.93893,-0.8460051,-2.721549
29.95586,-0.4413947,-2.733737
29.97183,-0.4413947,-2.733737
29.98868,0.2587968,-2.740927
30.00561,0.7087186,-2.722533
30.02164,1.195746,-2.740218
30.03857,1.195746,-2.740218
30.05467,2.193421,-2.75862
30.0716,2.6554,-2.775022
30.08866,3.099377,-2.80367
30.10449,3.453471,-2.832413
30.12142,3.728949,-2.859836
30.13829,3.728949,-2.859836
30.15435,4.529381,-2.870252
30.17125,5.155938,-2.854859
30.1872,5.79602,-2.805732
30.20405,6.690605,-2.776688
30.22033,7.628369,-2.67508
30.23702,7.628369,-2.67508
30.25347,9.613492,-2.374397
30.27003,10.53054,-2.301375
30.28689,11.29892,-2.210345
30.30378,11.92236,-2.207244
30.31978,11.92236,-2.207244
30.3363,12.63128,-2.270945
30.35287,12.89373,-2.30665
30.36964,13.00733,-2.324107
30.38661,13.05285,-2.364445
30.40262,12.98562,-2.365395
30.41947,12.98562,-2.365395
30.43642,12.58282,-2.468771
30.45262,12.2362,-2.526327
30.46946,11.29448,-2.594844
30.48544,11.29448,-2.594844
30.50196,10.02841,-2.725861
30.51853,10.02841,-2.725861
30.53531,9.319992,-2.759449
30.55226,8.003013,-2.978329
30.56823,8.003013,-2.978329
30.58507,6.858943,-3.096022
30.60137,6.372303,-3.191625
30.61819,6.372303,-3.191625
30.63505,5.833056,-3.225754
30.65189,5.340949,-3.259684
30.66797,4.526389,-3.325033
30.68493,4.168042,-3.346334
30.70087,4.168042,-3.346334
30.71773,4.168042,-3.346334
30.73465,3.482267,-3.365151
30.75068,2.797779,-3.32201
30.76756,2.504074,-3.307582
30.7836,2.342832,-3.302498
30.8005,1.956423,-3.236986
30.81753,1.956423,-3.236986
30.8333,1.560526,-3.168811
30.85037,1.34418,-3.129614
30.86643,1.140073,-3.093253
30.88326,0.8934016,-3.027248
30.90021,0.6852217,-2.966857
30.91617,0.6852217,-2.966857
30.9327,0.1874537,-2.860873
30.94927,-0.04871275,-2.799519
30.96583,-0.2717599,-2.704365
30.98241,-0.5320228,-2.598904
30.99908,-0.5320228,-2.598904
31.01553,-1.084473,-2.393954
31.0321,-1.405747,-2.336231
31.04884,-1.751795,-2.318012
31.06523,-2.087805,-2.32391
31.0818,-2.289006,-2.313581
31.09874,-2.289006,-2.313581
31.11493,-2.696517,-2.395377
31.13157,-2.839257,-2.501273
31.14808,-2.971896,-2.608168
31.16463,-3.035147,-2.702568
31.18143,-3.18689,-2.813239
31.19848,-3.18689,-2.813239
31.21436,-3.218288,-2.869424
31.2313,-3.244916,-2.93696
31.24747,-3.289642,-2.937262
31.2645,-3.359123,-2.980807
31.2806,-3.359123,-2.980807
31.29719,-3.359123,-2.980807
31.31412,-3.454412,-2.991649
31.33109,-3.496728,-2.968031
31.34703,-3.489222,-2.999228
31.36343,-3.48586,-3.021457
31.38005,-3.433148,-3.023891
31.39695,-3.433148,-3.023891
31.41393,-3.319229,-3.06894
31.42995,-3.195171,-3.169892
31.44627,-3.195171,-3.169892
31.46295,-3.084668,-3.26109
31.47976,-3.084668,-3.26109
31.49597,-2.64459,-3.248175
31.51263,-2.452312,-3.148645
31.52966,-2.302612,-3.019319
31.54567,-2.302612,-3.019319
31.56254,-1.779056,-2.669959
31.5788,-1.779056,-2.669959
31.59545,-1.119781,-2.184033
31.61242,-0.777617,-1.984443
31.62935,-0.4654337,-1.800624
31.64507,-0.08538949,-1.645497
31.66163,0.3363758,-1.495001
31.6782,0.3363758,-1.495001
31.69519,1.309448,-1.344242
31.71141,1.865436,-1.41464
31.72809,2.566228,-1.550629
31.74506,3.377758,-1.739451
31.76103,4.260217,-1.930258
31.77811,4.260217,-1.930258
31.79417,5.248123,-2.074796
31.81087,7.14216,-2.195788
31.82785,7.95899,-2.251901
31.84388,8.636951,-2.301368
31.86075,9.260078,-2.36829
31.877,9.260078,-2.36829
31.89364,10.14883,-2.541538
31.9106,10.58548,-2.637625
31.9267,10.8907,-2.763545
31.94364,11.1501,-2.871322
31.95983,11.1501,-2.871322
31.97659,11.44971,-3.024159
31.99297,11.55315,-3.034059
32.00953,11.63817,-3.06581
32.02639,11.67234,-3.059531
32.04323,11.64636,-3.094706
32.05932,11.64636,-3.094706
32.07638,11.62829,-3.053062
32.09237,11.54743,-3.032928
32.10928,11.45347,-2.995636
32.12603,11.29329,-3.007044
32.14208,10.81249,-3.037487
32.15905,10.81249,-3.037487
32.176,10.4511,-3.048445
32.19183,9.696829,-3.048841
32.20892,9.696829,-3.048841
32.2249,8.758408,-2.977355
32.24169,8.303256,-2.93657
32.25864,8.303256,-2.93657
32.2746,7.859258,-2.962254
32.2916,7.36723,-3.018699
32.30854,6.415844,-3.296748
32.3245,5.958772,-3.504708
32.34087,5.958772,-3.504708
32.35743,5.958772,-3.504708
32.37443,5.14899,-3.799093
32.3914,4.565911,-4.013817
32.40713,4.323535,-4.115966
32.4237,4.323535,-4.115966
32.4403,4.168276,-4.176941
32.45717,4.168276,-4.176941
32.47348,3.922011,-4.284281
32.4901,3.9157,-4.319906
32.50715,4.01577,-4.375504
32.52314,4.069231,-4.386538
32.54011,4.229424,-4.411171
32.55623,4.229424,-4.411171
32.57312,4.503672,-4.487373
32.58997,4.503672,-4.487373
32.60593,4.924387,-4.508715
32.62287,5.190659,-4.529322
32.63906,5.190659,-4.529322
32.6557,5.708093,-4.535015
32.6722,5.911658,-4.591294
32.68877,6.228725,-4.608736
32.70556,6.454295,-4.622226
32.72261,6.63687,-4.654817
32.73859,6.63687,-4.654817
32.75543,6.885265,-4.642624
32.7716,6.905486,-4.62786
32.78817,6.900112,-4.649725
32.80529,6.774885,-4.621107
32.82227,6.639302,-4.611901
32.83831,6.639302,-4.611901
32.85518,6.259246,-4.613702
32.871,5.987151,-4.626328
32.88757,5.686614,-4.6435
32.90418,5.04588,-4.618752
32.9207,5.04588,-4.618752
32.93727,5.04588,-4.618752
32.95403,4.537907,-4.602026
32.9704,4.288846,-4.572742
32.98706,4.062316,-4.54345
33.00353,3.858058,-4.506302
33.0201,3.674056,-4.47271
33.03694,3.674056,-4.47271
33.05376,3.35355,-4.401433
33.0698,3.074663,-4.33793
33.08668,3.074663,-4.33793
33.10366,3.033228,-4.346375
33.11963,3.033228,-4.346375
33.13661,2.86998,-4.359688
33.15366,2.715577,-4.374334
33.16941,2.616505,-4.37582
33.18576,2.506184,-4.40258
33.20239,2.295494,-4.378532
33.21932,2.295494,-4.378532
33.23648,1.875433,-4.420122
33.25223,1.875433,-4.420122
33.26917,1.318235,-4.392387
33.28517,0.9575312,-4.426607
33.30212,0.6263897,-4.387521
33.31912,0.6263897,-4.387521
33.33499,-0.08770656,-4.245649
33.35143,-0.4593834,-4.186802
33.36816,-0.7552132,-4.069358
33.38457,-1.022058,-3.922895
33.40113,-1.300093,-3.74963
33.41777,-1.300093,-3.74963
33.43486,-1.802651,-3.364549
33.45083,-1.950923,-3.134481
33.46767,-1.950923,-3.134481
33.48466,-2.019784,-2.780021
33.5006,-1.868411,-2.63711
33.51752,-1.868411,-2.63711
33.53366,-0.9922806,-2.245206
33.55063,-0.1540255,-1.973851
33.5668,0.8270948,-1.733265
33.58337,2.007183,-1.515637
33.60053,3.263196,-1.419059
33.6165,3.263196,-1.419059
33.63319,5.499872,-1.749793
33.65014,6.307768,-2.049817
33.6662,6.87076,-2.369527
33.68309,7.278999,-2.638227
33.69933,7.278999,-2.638227
33.71598,7.573756,-2.988581
33.73294,7.554472,-3.090796
33.74998,7.673116,-3.039744
33.76584,7.673116,-3.039744
33.78217,7.537763,-2.805435
33.79877,7.537763,-2.805435
33.8153,7.354319,-2.697187
33.83187,6.966958,-2.629261
33.84863,6.47738,-2.558637
33.8656,5.034011,-2.723062
33.88157,5.034011,-2.723062
33.89813,5.034011,-2.723062
33.9147,1.344612,-3.709436
33.93139,1.344612,-3.709436
33.94783,-0.8681909,-3.951895
33.9644,-0.8681909,-3.951895
33.98147,-1.644666,-3.859694
33.99753,-1.644666,-3.859694
34.01442,-2.890464,-3.649346
34.03139,-3.506629,-3.479275
34.04726,-3.533278,-3.416109
34.06404,-3.482774,-3.392738
34.08038,-3.129654,-3.316687
34.09711,-3.129654,-3.316687
34.1135,-2.017708,-3.15346
34.13007,-1.172884,-2.945515
34.14685,-0.2454741,-2.739713
34.1632,0.8270512,-2.614743
34.17977,0.8270512,-2.614743
34.1967,3.025296,-2.662159
34.2129,4.122456,-2.830626
34.2296,5.016841,-3.01369
34.24603,5.819625,-3.126474
34.2626,5.819625,-3.126474
34.27917,5.819625,-3.126474
34.29591,7.375401,-3.345919
34.3123,7.662965,-3.41586
34.3289,7.946,-3.436964
34.34577,8.114583,-3.468761
34.362,8.12518,-3.489403
34.37857,8.12518,-3.489403
34.39518,8.264975,-3.50966
34.4117,8.207952,-3.464766
34.42826,8.225976,-3.435782
34.44505,8.142242,-3.438063
34.46204,8.07633,-3.389949
34.47807,8.07633,-3.389949
34.49494,7.708647,-3.319174
34.5111,7.487035,-3.306629
34.52792,7.197762,-3.285143
34.5448,6.516586,-3.272833
34.5608,6.516586,-3.272833
34.57774,6.516586,-3.272833
34.59393,5.727793,-3.223252
34.61061,5.235209,-3.148326
34.62762,4.33656,-3.076683
34.64363,4.33656,-3.076683
34.66049,3.826452,-3.045594
34.67677,3.826452,-3.045594
34.69366,2.950514,-3.083584
34.71035,2.331723,-3.241824
34.72731,2.331723,-3.241824
34.74325,2.16309,-3.257514
34.7596,2.16309,-3.257514
34.77618,1.979346,-3.323492
34.79314,1.8511,-3.413164
34.81007,1.8511,-3.413164
34.82587,1.851406,-3.499804
34.84243,1.963714,-3.549558
34.85907,1.963714,-3.549558
34.87589,2.242002,-3.597421
34.89285,2.365529,-3.621127
34.90894,2.548182,-3.640679
34.92574,2.6694,-3.666056
34.94186,2.6694,-3.666056
34.95869,2.6694,-3.666056
34.97565,2.841634,-3.704274
34.99163,2.784784,-3.761226
35.00861,2.784784,-3.761226
35.02467,2.634453,-3.892347
35.04164,2.471283,-3.953144
35.0578,2.471283,-3.953144
35.07446,2.226389,-4.032554
35.0913,1.778589,-4.168634
35.10857,1.778589,-4.168634
35.12424,1.508654,-4.407073
35.14119,1.43332,-4.454656
35.15732,1.43332,-4.454656
35.17413,1.589312,-4.490995
35.19117,1.846663,-4.452382
35.207,2.074498,-4.479353
35.22396,2.343796,-4.441546
35.24003,2.604872,-4.465442
35.25688,2.604872,-4.465442
35.27317,3.177229,-4.505599
35.28981,3.520312,-4.562644
35.30675,3.695959,-4.648268
35.32368,3.809718,-4.670411
35.3397,3.809718,-4.670411
35.356,3.752696,-4.679869
35.37257,3.613673,-4.613252
35.38958,3.473557,-4.474396
35.40651,3.321991,-4.352507
35.42247,3.14093,-4.220816
35.43883,3.14093,-4.220816
35.45559,2.608122,-4.025608
35.47252,2.329101,-3.949659
35.48853,1.978481,-3.927127
35.50518,1.621058,-3.949901
35.52167,0.7644305,-4.051659
35.5383,0.7644305,-4.051659
35.55534,0.218178,-4.11689
35.57137,-1.046229,-4.389337
35.58815,-1.046229,-4.389337
35.60513,-1.831468,-4.535513
35.62107,-2.590719,-4.670208
35.63787,-2.590719,-4.670208
35.65503,-4.559397,-5.012939
35.67078,-4.559397,-5.012939
35.68774,-5.552222,-5.178446
35.7047,-5.914918,-5.236645
35.72062,-5.914918,-5.236645
35.73759,-5.914918,-5.236645
35.7546,-6.608132,-5.26318
35.77053,-7.066458,-5.306466
35.78712,-7.203796,-5.320076
35.80404,-7.203796,-5.320076
35.82002,-7.351379,-5.375849
35.83696,-7.351379,-5.375849
35.8539,-7.455171,-5.369801
35.86956,-7.515702,-5.36892
35.88652,-7.466017,-5.373992
35.9027,-7.399921,-5.383955
35.91963,-7.399921,-5.383955
35.93661,-7.15832,-5.382435
35.9526,-7.042226,-5.35465
35.96951,-6.856701,-5.343691
35.98553,-6.607906,-5.303426
36.00234,-6.427767,-5.224846
36.01919,-6.427767,-5.224846
36.03524,-6.127197,-5.166984
36.05221,-6.043859,-5.147786
36.06914,-5.981053,-5.10257
36.08493,-5.940171,-5.072946
36.10152,-5.905378,-5.024551
36.11848,-5.905378,-5.024551
36.13464,-5.787811,-4.970263
36.15132,-5.669872,-4.91108
36.16843,-5.593513,-4.875164
36.18436,-5.488534,-4.816751
36.20152,-5.3887,-4.776624
36.21746,-5.3887,-4.776624
36.23415,-5.234333,-4.63651
36.2511,-5.169066,-4.558037
36.26813,-5.099422,-4.450512
36.28401,-5.089357,-4.397065
36.3003,-5.15626,-4.33845
36.3169,-5.15626,-4.33845
36.33343,-5.254023,-4.247887
36.35,-5.33588,-4.233725
36.36679,-5.431031,-4.166933
36.38313,-5.431031,-4.166933
36.3997,-5.431031,-4.166933
36.41672,-5.48572,-4.067405
36.43362,-5.392576,-4.049518
36.44958,-5.140721,-3.913008
36.46597,-5.140721,-3.913008
36.48253,-4.773089,-3.741899
36.4991,-4.773089,-3.741899
36.51567,-4.18227,-3.448989
36.53256,-3.284873,-2.84545
36.5488,-3.284873,-2.84545
36.56548,-2.709874,-2.498737
36.58241,-1.656677,-1.897984
36.5985,-1.656677,-1.897984
36.61512,-0.7564273,-1.342424
36.63206,-0.292874,-1.114339
36.64828,-0.292874,-1.114339
36.66501,0.469388,-0.7609879
36.68133,0.469388,-0.7609879
36.69793,0.469388,-0.7609879
36.71481,1.572509,-0.429877
36.73103,1.572509,-0.429877
36.74779,2.197858,-0.3464067
36.76475,2.197858,-0.3464067
36.78074,2.65629,-0.2035438
36.79764,2.65629,-0.2035438
36.81387,3.017433,-0.09271872
36.83061,3.361259,-0.07949255
36.84753,3.682411,-0.05125359
36.86366,4.02842,-0.004933466
36.88062,4.415364,0.05088842
36.8967,4.415364,0.05088842
36.91333,5.127693,0.1107955
36.93037,5.127693,0.1107955
36.9464,5.834083,0.1597636
36.96341,6.268925,0.1604334
36.98018,6.584582,0.1491908
36.99623,6.584582,0.1491908
37.01294,7.239209,0.1286344
37.02987,7.468629,0.1329657
37.04587,7.6886,0.1205763
37.06237,7.89068,0.08985121
37.07893,7.89068,0.08985121
37.09573,8.268063,0.0240207
37.1127,8.422812,-0.01891556
37.12865,8.565302,-0.04828739
37.14558,8.720149,-0.09008884
37.16177,8.833012,-0.1228987
37.1785,8.833012,-0.1228987
37.19547,8.995392,-0.2146493
37.21147,9.117867,-0.307465
37.22836,9.207083,-0.3595592
37.2453,9.332903,-0.4422041
37.26118,9.401791,-0.539143
37.27827,9.401791,-0.539143
37.2943,9.619471,-0.7901753
37.31124,9.619471,-0.7901753
37.32813,9.644125,-0.8718262
37.34428,9.721257,-0.958237
37.36102,9.799085,-1.028768
37.37716,9.799085,-1.028768
37.39379,9.946905,-1.213626
37.41027,10.02692,-1.252767
37.42683,10.1433,-1.399444
37.44365,10.1433,-1.399444
37.45996,10.1433,-1.399444
37.47659,10.35361,-1.672283
37.4931,10.44469,-1.739727
37.50967,10.47539,-1.823471
37.52623,10.47539,-1.823471
37.543,10.63291,-1.996878
37.55994,10.63291,-1.996878
37.576,10.67474,-2.101335
37.59277,10.82403,-2.255934
37.60967,10.83146,-2.309005
37.62564,10.84313,-2.34767
37.6422,10.81905,-2.403078
37.65876,10.81905,-2.403078
37.67557,10.77559,-2.523356
37.69249,10.74675,-2.571838
37.70847,10.6792,-2.641145
37.72503,10.66471,-2.698375
37.7416,10.54886,-2.747063
37.75817,10.54886,-2.747063
37.77473,10.33573,-2.902507
37.79145,10.22222,-2.974106
37.80817,10.13851,-3.044859
37.82511,9.979007,-3.095163
37.84131,9.75687,-3.142213
37.85814,9.75687,-3.142213
37.87413,9.285568,-3.175276
37.89103,8.993937,-3.150094
37.90789,8.708122,-3.147749
37.92383,8.423203,-3.104358
37.9404,8.126323,-3.045446
37.95697,8.126323,-3.045446
37.97374,7.500137,-2.938402
37.9908,7.186582,-2.921117
38.00666,6.871449,-2.945831
38.02323,6.566094,-2.959996
38.0398,6.566094,-2.959996
38.05652,6.048645,-3.127979
38.07293,5.820257,-3.225643
38.0895,5.568649,-3.355827
38.10649,5.186929,-3.652693
38.12331,5.186929,-3.652693
38.13929,5.186929,-3.652693
38.15622,4.856621,-3.876337
38.17233,4.733714,-3.946668
38.18926,4.269825,-4.031154
38.20547,4.269825,-4.031154
38.22203,3.320485,-4.057802
38.23902,3.320485,-4.057802
38.25594,2.771772,-4.159609
38.27197,2.256323,-4.261634
38.28887,1.642746,-4.401638
38.30487,0.6874346,-4.647306
38.32143,0.3290819,-4.716433
38.33818,0.3290819,-4.716433
38.35507,-0.1477302,-4.773911
38.37188,-0.1477302,-4.773911
38.3877,-0.4052737,-4.779727
38.40427,-0.4052737,-4.779727
